ActorName,Name,Type,Flag To Unlock,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height
CheckPoint004,Nihcayam Lightroot,Lightroot,IsVisitLocation.CheckPoint004,-706,-868,-501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint005,Rikonasum Lightroot,Lightroot,IsVisitLocation.CheckPoint005,407,2134,-613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint006,Zi-ner Lightroot,Lightroot,IsVisitLocation.CheckPoint006,757,824,-552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint007,Worihas Lightroot,Lightroot,IsVisitLocation.CheckPoint007,-3354,2386,-823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint008,Umamustor Lightroot,Lightroot,IsVisitLocation.CheckPoint008,-3406,-1364,-800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint009,Stamayam Lightroot,Lightroot,IsVisitLocation.CheckPoint009,-4638,-1512,-911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint010,Camobatures Lightroot,Lightroot,IsVisitLocation.CheckPoint010,-178,1170,-536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint011,Kawagom Lightroot,Lightroot,IsVisitLocation.CheckPoint011,3298,420,-770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint012,Kimnaz Lightroot,Lightroot,IsVisitLocation.CheckPoint012,3470,-2182,-615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint013,Muokuij Lightroot,Lightroot,IsVisitLocation.CheckPoint013,868,-2277,-577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint014,Koro-nui Lightroot,Lightroot,IsVisitLocation.CheckPoint014,-3539,852,-597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint016,Gonatoyros Lightroot,Lightroot,IsVisitLocation.CheckPoint016,-3883,-2963,-455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint017,Kayam Lightroot,Lightroot,IsVisitLocation.CheckPoint017,1269,3733,-574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint018,Kimimeg Lightroot,Lightroot,IsVisitLocation.CheckPoint018,4512,2115,-474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint019,Muihcoro Lightroot,Lightroot,IsVisitLocation.CheckPoint019,-1638,2642,-706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint020,Kawakanis Lightroot,Lightroot,IsVisitLocation.CheckPoint020,-1416,757,-559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint021,Nupisoyuat Lightroot,Lightroot,IsVisitLocation.CheckPoint021,-4538,2880,-728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint022,Korakut Lightroot,Lightroot,IsVisitLocation.CheckPoint022,916,-252,-502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint023,Uukukis Lightroot,Lightroot,IsVisitLocation.CheckPoint023,698,2793,-692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint024,Amakawis Lightroot,Lightroot,IsVisitLocation.CheckPoint024,-2440,-3343,-486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint025,Kawakarut Lightroot,Lightroot,IsVisitLocation.CheckPoint025,-3487,-215,-536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint026,Kogoir Lightroot,Lightroot,IsVisitLocation.CheckPoint026,-1442,-1616,-559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint027,Kimimadena Lightroot,Lightroot,IsVisitLocation.CheckPoint027,4233,-2177,-542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint028,Yisuayam Lightroot,Lightroot,IsVisitLocation.CheckPoint028,-1168,2602,-371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint029,Gadohsi Lightroot,Lightroot,IsVisitLocation.CheckPoint029,-879,423,-518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint030,Uoyoyuik Lightroot,Lightroot,IsVisitLocation.CheckPoint030,-1107,2089,-574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint031,Uihcoke Lightroot,Lightroot,IsVisitLocation.CheckPoint031,1063,1281,-516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint032,Koradat Lightroot,Lightroot,IsVisitLocation.CheckPoint032,-1081,-2186,-582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint033,Gataharak Lightroot,Lightroot,IsVisitLocation.CheckPoint033,-3729,-3625,-515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint035,Anonisik Lightroot,Lightroot,IsVisitLocation.CheckPoint035,2568,1247,-621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint036,U-nazohso Lightroot,Lightroot,IsVisitLocation.CheckPoint036,-1404,3678,-733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint037,Sasag Lightroot,Lightroot,IsVisitLocation.CheckPoint037,-4154,98,-510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint039,Kimakarut Lightroot,Lightroot,IsVisitLocation.CheckPoint039,-2656,-2238,-509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint040,Sikatag Lightroot,Lightroot,IsVisitLocation.CheckPoint040,-3653,1807,-438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint041,A-nehi Lightroot,Lightroot,IsVisitLocation.CheckPoint041,3785,578,-947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint042,Mu-ustust Lightroot,Lightroot,IsVisitLocation.CheckPoint042,-1423,-1352,-538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint044,Sikutamak Lightroot,Lightroot,IsVisitLocation.CheckPoint044,3431,3358,-541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint046,Apapes Lightroot,Lightroot,IsVisitLocation.CheckPoint046,221,1084,-495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint047,Tatayam Lightroot,Lightroot,IsVisitLocation.CheckPoint047,-3291,-2511,-496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint048,Iayusus Lightroot,Lightroot,IsVisitLocation.CheckPoint048,-785,-433,-490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint049,Kegopa Lightroot,Lightroot,IsVisitLocation.CheckPoint049,3886,-216,-629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint051,Niuzimod Lightroot,Lightroot,IsVisitLocation.CheckPoint051,3304,1443,-811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint053,Nikakik Lightroot,Lightroot,IsVisitLocation.CheckPoint053,-397,2735,-746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint054,Katijabis Lightroot,Lightroot,IsVisitLocation.CheckPoint054,2401,3276,-865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint056,Kohsustu Lightroot,Lightroot,IsVisitLocation.CheckPoint056,671,-3358,-504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint057,Siakij Lightroot,Lightroot,IsVisitLocation.CheckPoint057,4267,-1673,-649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint058,Kawatik Lightroot,Lightroot,IsVisitLocation.CheckPoint058,-1531,-2929,-752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint059,Napanos Lightroot,Lightroot,IsVisitLocation.CheckPoint059,-1922,-360,-656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint064,Cugukaram Lightroot,Lightroot,IsVisitLocation.CheckPoint064,1763,2511,-740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint065,Tikanur Lightroot,Lightroot,IsVisitLocation.CheckPoint065,-2529,1170,-644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint067,So-oaw Lightroot,Lightroot,IsVisitLocation.CheckPoint067,-4058,1989,-695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint068,Nogukoyk Lightroot,Lightroot,IsVisitLocation.CheckPoint068,-708,-1551,-538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint070,Aduon Lightroot,Lightroot,IsVisitLocation.CheckPoint070,-2318,2201,-801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint072,Muotue Lightroot,Lightroot,IsVisitLocation.CheckPoint072,-3508,3569,-847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint073,Misisi Lightroot,Lightroot,IsVisitLocation.CheckPoint073,1842,2843,-859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint074,Gedihcayam Lightroot,Lightroot,IsVisitLocation.CheckPoint074,3061,1825,-683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint075,Mustuto Lightroot,Lightroot,IsVisitLocation.CheckPoint075,-4470,-672,-969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint076,Sijotu Lightroot,Lightroot,IsVisitLocation.CheckPoint076,1219,-2544,-633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint077,Nuzimak Lightroot,Lightroot,IsVisitLocation.CheckPoint077,-179,-1559,-494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint078,Kawiraus Lightroot,Lightroot,IsVisitLocation.CheckPoint078,-2525,-1770,-734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint079,Jadukakar Lightroot,Lightroot,IsVisitLocation.CheckPoint079,-2037,-1852,-525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint080,Kawikatisar Lightroot,Lightroot,IsVisitLocation.CheckPoint080,4167,1322,-694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint081,Usukaz Lightroot,Lightroot,IsVisitLocation.CheckPoint081,3525,-1482,-633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint084,Nojoj Lightroot,Lightroot,IsVisitLocation.CheckPoint084,1201,330,-595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint085,Mimufis Lightroot,Lightroot,IsVisitLocation.CheckPoint085,2825,-3269,-547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint086,Kato Lightroot,Lightroot,IsVisitLocation.CheckPoint086,-4390,3714,-723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint087,Gonatoyrim Lightroot,Lightroot,IsVisitLocation.CheckPoint087,-4681,-3086,-524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint088,Tayamik Lightroot,Lightroot,IsVisitLocation.CheckPoint088,2865,3639,-706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint089,Kisomom Lightroot,Lightroot,IsVisitLocation.CheckPoint089,2961,2758,-984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint090,Kuhsagi Lightroot,Lightroot,IsVisitLocation.CheckPoint090,4655,3732,-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint091,Nabahi-ikat Lightroot,Lightroot,IsVisitLocation.CheckPoint091,-1829,1196,-744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint092,Amo-ne Lightroot,Lightroot,IsVisitLocation.CheckPoint092,103,-2519,-435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint094,Kuzimoy Lightroot,Lightroot,IsVisitLocation.CheckPoint094,4413,-612,-534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint095,Kisihayam Lightroot,Lightroot,IsVisitLocation.CheckPoint095,3728,-2059,-686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint096,Sisustom Lightroot,Lightroot,IsVisitLocation.CheckPoint096,-1795,-3498,-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint097,Sekioam Lightroot,Lightroot,IsVisitLocation.CheckPoint097,2276,150,-522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint098,Nipahsom Lightroot,Lightroot,IsVisitLocation.CheckPoint098,2680,1904,-709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint100,Muzasu Lightroot,Lightroot,IsVisitLocation.CheckPoint100,-2138,-875,-563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint101,Uinoj Lightroot,Lightroot,IsVisitLocation.CheckPoint101,2918,508,-816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint102,Katoij Lightroot,Lightroot,IsVisitLocation.CheckPoint102,1835,3181,-858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint103,Kataki Lightroot,Lightroot,IsVisitLocation.CheckPoint103,-3952,1140,-572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint104,Mihcihc Lightroot,Lightroot,IsVisitLocation.CheckPoint104,-3211,-3006,-491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint106,Sijnin Lightroot,Lightroot,IsVisitLocation.CheckPoint106,355,1893,-646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint107,Yikot Lightroot,Lightroot,IsVisitLocation.CheckPoint107,2303,-2379,-638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint108,Ramobnukas Lightroot,Lightroot,IsVisitLocation.CheckPoint108,167,2321,-646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint111,Mu-ufatur Lightroot,Lightroot,IsVisitLocation.CheckPoint111,-2998,3101,-1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint112,Migo-o Lightroot,Lightroot,IsVisitLocation.CheckPoint112,2756,-1088,-570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint113,Uogoj Lightroot,Lightroot,IsVisitLocation.CheckPoint113,3346,-1186,-631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint114,Ni-iraram Lightroot,Lightroot,IsVisitLocation.CheckPoint114,4630,-3712,-526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint115,Eknupup Lightroot,Lightroot,IsVisitLocation.CheckPoint115,622,2211,-632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint116,Kotimab Lightroot,Lightroot,IsVisitLocation.CheckPoint116,3093,-3209,-645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint118,Kasari Lightroot,Lightroot,IsVisitLocation.CheckPoint118,-4158,-3826,-499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint119,Takaruk Lightroot,Lightroot,IsVisitLocation.CheckPoint119,2360,-510,-610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint120,Busus Lightroot,Lightroot,IsVisitLocation.CheckPoint120,350,-2052,-492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint122,Sohse Lightroot,Lightroot,IsVisitLocation.CheckPoint122,1563,-1945,-485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint123,Oyimay Lightroot,Lightroot,IsVisitLocation.CheckPoint123,334,469,-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint124,Netinet Lightroot,Lightroot,IsVisitLocation.CheckPoint124,-74,-1116,-492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint125,Ikatoayam Lightroot,Lightroot,IsVisitLocation.CheckPoint125,-850,3535,-637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint126,Sikurukam Lightroot,Lightroot,IsVisitLocation.CheckPoint126,-2846,630,-642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint129,Akinatanis Lightroot,Lightroot,IsVisitLocation.CheckPoint129,3841,2300,-508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint130,Uisihcoj Lightroot,Lightroot,IsVisitLocation.CheckPoint130,930,-1904,-481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint131,Nikohsi Lightroot,Lightroot,IsVisitLocation.CheckPoint131,-564,-3524,-595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint132,Narusis Lightroot,Lightroot,IsVisitLocation.CheckPoint132,-2559,3354,-711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint133,Netamnet Lightroot,Lightroot,IsVisitLocation.CheckPoint133,-595,1550,-620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint134,Agihi-ihcoj Lightroot,Lightroot,IsVisitLocation.CheckPoint134,3812,1219,-557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint135,Arusakam Lightroot,Lightroot,IsVisitLocation.CheckPoint135,1769,-1053,-629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint136,Sinonoyk Lightroot,Lightroot,IsVisitLocation.CheckPoint136,-204,451,-493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint137,Kawamit Lightroot,Lightroot,IsVisitLocation.CheckPoint137,1800,1640,-770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint138,Uasnoj Lightroot,Lightroot,IsVisitLocation.CheckPoint138,1743,18,-480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint139,Kawisar Lightroot,Lightroot,IsVisitLocation.CheckPoint139,4664,3264,-474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint140,Rasinaduk Lightroot,Lightroot,IsVisitLocation.CheckPoint140,-4169,-2142,-508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint141,U-u-ujoj Lightroot,Lightroot,IsVisitLocation.CheckPoint141,1514,-3578,-550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint142,Nisoij Lightroot,Lightroot,IsVisitLocation.CheckPoint142,-240,-372,-499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint143,Sisinatag Lightroot,Lightroot,IsVisitLocation.CheckPoint143,4497,827,-556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint144,Korom Lightroot,Lightroot,IsVisitLocation.CheckPoint144,1181,-779,-521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckPoint147,Katenim Lightroot,Lightroot,IsVisitLocation.CheckPoint147,394,3484,-615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeDungeonThunder,"The Mural's Myth, Risen from the Sands",Temple,IsVisitLocation.LargeDungeonThunder,-4519,-3612,130,-4519,-3612,113,-4598,-3532,61,-4519,-3612,96,-4519,-3612,61,-4418,-3511,24,-4519,-3612,34,-4519,-3612,147,-4519,-3612,-53,,,,,,,,,
LargeDungeonWater,The Great Wellspring of Hyrule,Temple,IsVisitLocation.LargeDungeonWater,3265,686,1690,3357,772,1633,3479,781,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeDungeonWind,The Legendary Stormwind Ark,Temple,IsVisitLocation.LargeDungeonWind,-2860,3006,1412,-2860,3006,1380,-2860,3006,1390,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeDungeonFire,Lost Gorondia Rediscovered,Temple,IsVisitLocation.LargeDungeonFire,1457,2847,-855,1272,2818,-883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeDungeonSoul,The Vessel of Spirit's Resting Place,Temple,IsVisitLocation.LargeDungeonSoul,1419,-3170,-619,1373,-3297,-753,1359,-3178,-607,1454,-3218,-607,1398,-3228,-753,,,,,,,,,,,,,,,,,,,,,
Cave_Akkala_0000,Ulria Grotto South Cave,Cave,IsVisitLocation.Cave_Akkala_0000 && IsVisitLocationArea_CaveEntrance.5202740261947854689,4122,662,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Akkala_0003,Ulria Grotto East Cave,Cave,IsVisitLocation.Cave_Akkala_0003 && IsVisitLocationArea_CaveEntrance.9055438594216366561,4505,705,97,4273,774,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Akkala_0003,Ulria Grotto East Cave,Cave,IsVisitLocation.Cave_Akkala_0003 && IsVisitLocationArea_CaveEntrance.15335926447545138291,4505,705,97,4273,774,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Akkala_0005,Tarrey Town Tunnel,Cave,IsVisitLocation.Cave_Akkala_0005 && IsVisitLocationArea_CaveEntrance.11946399843865969720,3926,1576,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Akkala_0007,Construction Site Cave,Cave,IsVisitLocation.Cave_Akkala_0007 && IsVisitLocationArea_CaveEntrance.3457555777151736032,3679,1538,75,3735,1534,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Akkala_0007,Construction Site Cave,Cave,IsVisitLocation.Cave_Akkala_0007 && IsVisitLocationArea_CaveEntrance.11671013565008628074,3679,1538,75,3735,1534,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Akkala_0010,Akkala Citadel Ruins Cave,Cave,IsVisitLocation.Cave_Akkala_0010 && IsVisitLocationArea_CaveEntrance.9956353720691210968,3244,1457,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Akkala_0011,Skull Lake Cave,Cave,IsVisitLocation.Cave_Akkala_0011 && IsVisitLocationArea_CaveEntrance.5431129856634400544,3322,3424,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Akkala_0014,North Akkala Beach Cave,Cave,IsVisitLocation.Cave_Akkala_0014 && IsVisitLocationArea_CaveEntrance.1926489202404534798,4651,3585,-51,4646,3207,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Akkala_0014,North Akkala Beach Cave,Cave,IsVisitLocation.Cave_Akkala_0014 && IsVisitLocationArea_CaveEntrance.8513000792751676936,4651,3585,-51,4646,3207,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Akkala_0017,Akkala Citadel Ruins Summit Cave,Cave,IsVisitLocation.Cave_Akkala_0017 && IsVisitLocationArea_CaveEntrance.10142666355873547918,3293,1492,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_CentralHyrule_0008,Ranch Ruins Cave,Cave,IsVisitLocation.Cave_CentralHyrule_0008 && IsVisitLocationArea_CaveEntrance.7141907819268688467,37,-199,19,6,-158,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_CentralHyrule_0008,Ranch Ruins Cave,Cave,IsVisitLocation.Cave_CentralHyrule_0008 && IsVisitLocationArea_CaveEntrance.11762902907749850765,37,-199,19,6,-158,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_CentralHyrule_0009,Great Plateau Foothill Cave,Cave,IsVisitLocation.Cave_CentralHyrule_0009 && IsVisitLocationArea_CaveEntrance.12880309941609668216,-832,-1488,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_CentralHyrule_0011,Bottomless Cave,Cave,IsVisitLocation.Cave_CentralHyrule_0011 && IsVisitLocationArea_CaveEntrance.3657960895423460399,712,-1449,1486,739,-1358,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_CentralHyrule_0011,Bottomless Cave,Cave,IsVisitLocation.Cave_CentralHyrule_0011 && IsVisitLocationArea_CaveEntrance.6165471125931240097,712,-1449,1486,739,-1358,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_CentralHyrule_0013,Pit Cave,Cave,IsVisitLocation.Cave_CentralHyrule_0013 && IsVisitLocationArea_CaveEntrance.389621003349275914,632,-1639,1484,587,-1625,1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_CentralHyrule_0013,Pit Cave,Cave,IsVisitLocation.Cave_CentralHyrule_0013 && IsVisitLocationArea_CaveEntrance.9927661949732117451,632,-1639,1484,587,-1625,1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_CentralHyrule_0017,Pondside Cave,Cave,IsVisitLocation.Cave_CentralHyrule_0017 && IsVisitLocationArea_CaveEntrance.2527573203000697251,171,-1634,1378,260,-1558,1362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_CentralHyrule_0017,Pondside Cave,Cave,IsVisitLocation.Cave_CentralHyrule_0017 && IsVisitLocationArea_CaveEntrance.12906757512422296002,171,-1634,1378,260,-1558,1362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_CentralHyrule_0018,Royal Hidden Passage,Cave,IsVisitLocation.Cave_CentralHyrule_0018 && IsVisitLocationArea_CaveEntrance.16097313038490651380,-326,803,55,-254,129,9,-254,767,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_CentralHyrule_0018,Royal Hidden Passage,Cave,IsVisitLocation.Cave_CentralHyrule_0018 && IsVisitLocationArea_CaveEntrance.16115459957567200699,-326,803,55,-254,129,9,-254,767,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_CentralHyrule_0018,Royal Hidden Passage,Cave,IsVisitLocation.Cave_CentralHyrule_0018 && IsVisitLocationArea_CaveEntrance.17220565559925033058,-326,803,55,-254,129,9,-254,767,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_CentralHyrule_0019,Mining Cave,Cave,IsVisitLocation.Cave_CentralHyrule_0019 && IsVisitLocationArea_CaveEntrance.2989256867079414765,380,-1632,1412,490,-1626,1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_CentralHyrule_0019,Mining Cave,Cave,IsVisitLocation.Cave_CentralHyrule_0019 && IsVisitLocationArea_CaveEntrance.8543871419045106707,380,-1632,1412,490,-1626,1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_CentralHyrule_0020,Ancient Tree Stump Cave,Cave,IsVisitLocation.Cave_CentralHyrule_0020 && IsVisitLocationArea_CaveEntrance.15319933969162710085,-1112,-432,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_CentralHyrule_0021,Whistling Hill Cave,Cave,IsVisitLocation.Cave_CentralHyrule_0021 && IsVisitLocationArea_CaveEntrance.9124311164147940922,-72,-1046,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
